遊戲期數,遊戲主題,屆別,獎金結構項數,售價,最高獎金,發行日,發行日(民國),下市日,下市日(民國),兌獎截止日,兌獎截止日(民國),發行張數,銷售率,頭獎張數,頭獎未兌領張數,scratchId,newsId,圖片網址,獎金結構網址
220,發發發,上一屆(2024/1/1前),0,200,2000000,2011-07-15,100/07/15,2012-01-16,101/01/16,2012-04-16,101/04/16,2548800,69.69%,2,1,496,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/102/small-220.jpg,
0219,心花朵朵開,上一屆(2024/1/1前),12,200,2000000,2017-02-03,106/02/03,2017-08-03,106/08/03,2017-11-03,106/11/03,5100000,97.41%,5,1,1073,04thinsetantsaleinfo201702180219,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/74/IN1060126_small_0219.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702180219
219,台灣好神,上一屆(2024/1/1前),0,100,300000,2011-07-01,100/07/01,2012-01-02,101/01/02,2012-04-02,101/04/02,3570000,100%,7,0,495,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/101/small-219.jpg,
0218,大富翁,上一屆(2024/1/1前),10,500,5000000,2017-02-03,106/02/03,2017-08-03,106/08/03,2017-11-03,106/11/03,3000000,95.38%,3,0,1072,04thinsetantsaleinfo201702180219,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/74/IN1060126_small_0218.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702180219
218,超級777,上一屆(2024/1/1前),0,200,2000000,2011-07-01,100/07/01,2012-01-02,101/01/02,2012-04-02,101/04/02,3569900,99.61%,3,0,494,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/101/small-218.jpg,
0217,過新年,上一屆(2024/1/1前),10,100,50000,2017-01-19,106/01/19,2017-07-19,106/07/19,2017-10-19,106/10/19,7140000,98.08%,100,4,1070,04thinsetantsaleinfo201702130217,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/73/IN1060116_small_0217.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702130217
217,黃金傳奇,上一屆(2024/1/1前),0,200,2000000,2011-06-15,100/06/15,2011-12-15,100/12/15,2012-03-15,101/03/15,3060000,53.49%,3,1,493,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/100/small-217.jpg,
0216,雞祥富貴,上一屆(2024/1/1前),10,100,300000,2017-01-19,106/01/19,2017-07-19,106/07/19,2017-10-19,106/10/19,7140000,93.81%,7,0,1069,04thinsetantsaleinfo201702130217,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/73/IN1060116_small_0216.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702130217
216,瘋狂888,上一屆(2024/1/1前),0,100,800000,2011-06-15,100/06/15,2011-12-15,100/12/15,2012-03-15,101/03/15,3570000,92.06%,3,0,492,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/100/small-216.jpg,
0215,好雞靈,上一屆(2024/1/1前),12,100,500000,2017-01-19,106/01/19,2017-07-19,106/07/19,2017-10-19,106/10/19,8068500,85.83%,10,1,1068,04thinsetantsaleinfo201702130217,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/73/IN1060116_small_0215.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702130217
215,大三元,上一屆(2024/1/1前),0,200,2000000,2011-05-16,100/05/16,2011-12-15,100/12/15,2012-03-15,101/03/15,3060000,70.09%,3,0,480,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/98/small-215.jpg,
0214,刮刮金樂透,上一屆(2024/1/1前),8,200,2000000,2017-01-19,106/01/19,2017-07-19,106/07/19,2017-10-19,106/10/19,8048700,99.52%,10,0,1067,04thinsetantsaleinfo201702130217,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/73/IN1060116_small_0214.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702130217
214,錢滾錢,上一屆(2024/1/1前),0,100,1000000,2011-05-16,100/05/16,2011-12-15,100/12/15,2012-03-15,101/03/15,3570000,71.27%,4,2,485,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/98/small-214.jpg,
0213,大麻將,上一屆(2024/1/1前),11,1000,10000000,2017-01-19,106/01/19,2017-07-19,106/07/19,2017-10-19,106/10/19,3500000,99.68%,1,0,1066,04thinsetantsaleinfo201702130217,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/73/IN1060116_small_0213.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702130217
213,幸運777,上一屆(2024/1/1前),0,100,700000,2011-06-01,100/06/01,2011-12-01,100/12/01,2012-03-01,101/03/01,3570000,97.43%,3,0,487,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/99/small-213.jpg,
0212,超級中發白,上一屆(2024/1/1前),12,200,2000000,2017-01-11,106/01/11,2017-07-11,106/07/11,2017-10-11,106/10/11,5784000,89.61%,5,1,1065,04thinsetantsaleinfo201702090212,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/72/IN1060106_small_0212.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702090212
212,端午包中,上一屆(2024/1/1前),0,500,3000000,2011-06-01,100/06/01,2011-12-01,100/12/01,2012-03-01,101/03/01,2000000,99.32%,3,0,491,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/99/small-212.jpg,
0211,金雞下蛋  ,上一屆(2024/1/1前),13,100,300000,2017-01-11,106/01/11,2017-07-11,106/07/11,2017-10-11,106/10/11,8160000,96.32%,10,2,1064,04thinsetantsaleinfo201702090212,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/72/IN1060106_small_0211.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702090212
211,全壘打,上一屆(2024/1/1前),0,100,600000,2011-03-24,100/03/24,2011-11-16,100/11/16,2012-02-16,101/02/16,3570000,99.57%,4,1,473,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/94/small-211.jpg,
0210,決戰推筒子 ,上一屆(2024/1/1前),11,200,2000000,2017-01-11,106/01/11,2017-07-11,106/07/11,2017-10-11,106/10/11,5753500,74.91%,6,1,1063,04thinsetantsaleinfo201702090212,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/72/IN1060106_small_0210.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702090212
210,麻將,上一屆(2024/1/1前),0,200,2000000,2011-03-24,100/03/24,2011-11-16,100/11/16,2012-02-16,101/02/16,3059000,100%,3,1,472,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/94/small-210.jpg,
0209,五路財神,上一屆(2024/1/1前),10,500,5000000,2017-01-11,106/01/11,2017-07-11,106/07/11,2017-10-11,106/10/11,4000000,99.49%,5,0,1062,04thinsetantsaleinfo201702090212,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/72/IN1060106_small_0209.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702090212
209,招財貓,上一屆(2024/1/1前),0,100,300000,2011-05-03,100/05/03,2011-11-03,100/11/03,2012-02-03,101/02/03,3570000,88.10%,7,1,478,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/97/small-209.jpg,
0208,雞年行大運,上一屆(2024/1/1前),11,100,300000,2017-01-03,106/01/03,2017-07-03,106/07/03,2017-10-03,106/10/03,8160000,97.25%,16,1,1059,04thinsetantsaleinfo201702040208,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/71/IN1051229_small_0208.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702040208
208,淘金熱,上一屆(2024/1/1前),0,200,2000000,2011-05-03,100/05/03,2011-11-03,100/11/03,2012-02-03,101/02/03,2040000,88.19%,2,1,477,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/97/small-208.jpg,
0207,發紅包,上一屆(2024/1/1前),9,200,100000,2017-01-03,106/01/03,2017-07-03,106/07/03,2017-10-03,106/10/03,7011800,99.68%,200,3,1058,04thinsetantsaleinfo201702040208,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/71/IN1051229_small_0207.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702040208
207,Hello Kitty,上一屆(2024/1/1前),0,200,1500000,2011-04-15,100/04/15,2011-10-17,100/10/17,2012-01-17,101/01/17,4068200,82.67%,4,1,476,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/96/small-207.gif,
0206,金雞獎,上一屆(2024/1/1前),14,500,3000000,2017-01-03,106/01/03,2017-07-03,106/07/03,2017-10-03,106/10/03,5000000,99.92%,8,0,1057,04thinsetantsaleinfo201702040208,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/71/IN1051229_small_0206.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702040208
206,超速777,上一屆(2024/1/1前),0,100,700000,2011-03-14,100/03/14,2011-10-17,100/10/17,2012-01-17,101/01/17,4079100,98.31%,4,0,470,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/93/small-206.jpg,
0205,"$1,200萬大吉利",上一屆(2024/1/1前),12,1000,12000000,2017-01-03,106/01/03,2017-07-03,106/07/03,2017-10-03,106/10/03,2500000,99.97%,2,0,1061,04thinsetantsaleinfo201702040208,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/71/IN1051229_small_0205.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702040208
205,金雞母,上一屆(2024/1/1前),0,100,1000000,2011-04-01,100/04/01,2011-10-03,100/10/03,2012-01-03,101/01/03,2942500,81.60%,3,1,475,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/95/small-205.jpg,
0204,"2,000萬開運發財金",上一屆(2024/1/1前),8,2000,20000000,2017-01-03,106/01/03,2017-07-03,106/07/03,2017-10-03,106/10/03,4499955,99.91%,3,0,1060,04thinsetantsaleinfo201702040208,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/71/IN1051229_small_0204.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201702040208
204,喜從天降,上一屆(2024/1/1前),0,100,300000,2011-04-01,100/04/01,2011-10-03,100/10/03,2012-01-03,101/01/03,3060000,98.25%,6,2,474,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/95/small-204.jpg,
0203,百萬樂翻天,上一屆(2024/1/1前),9,300,1000000,2016-12-20,105/12/20,2017-06-20,106/06/20,2017-09-20,106/09/20,5032500,99.08%,15,3,1053,04thinsetantsaleinfo201602030000,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/70/IN1051215_small_0203.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201602030000
203,黃金24K,上一屆(2024/1/1前),0,200,2000000,2011-03-24,100/03/24,2011-10-03,100/10/03,2012-01-03,101/01/03,2452500,92.32%,3,0,471,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/94/small-203.jpg,
0202,鑽很大,上一屆(2024/1/1前),10,500,5000000,2016-12-05,105/12/05,2017-06-05,106/06/05,2017-09-05,106/09/05,2500000,99.85%,4,0,1052,04thinsetantsaleinfo201602000202,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/69/IN1051129_small_0202.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201602000202
202,21點,上一屆(2024/1/1前),0,100,800000,2011-03-14,100/03/14,2011-09-26,100/09/26,2011-12-26,100/12/26,3526500,53.42%,3,1,468,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/93/small-202.jpg,
0201,金吉利,上一屆(2024/1/1前),10,100,300000,2016-12-05,105/12/05,2017-06-05,106/06/05,2017-09-05,106/09/05,5610000,90.15%,6,1,1051,04thinsetantsaleinfo201602000202,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/69/IN1051129_small_0201.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201602000202
201,海底尋寶,上一屆(2024/1/1前),0,200,2000000,2011-03-14,100/03/14,2011-09-26,100/09/26,2011-12-26,100/12/26,2002200,99.99%,2,0,467,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/93/small-201.jpg,
0200,黃金列車,上一屆(2024/1/1前),11,200,2000000,2016-12-05,105/12/05,2017-06-05,106/06/05,2017-09-05,106/09/05,6039700,71.24%,6,2,1050,04thinsetantsaleinfo201602000202,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/69/IN1051129_small_0200.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201602000202
200,快刮$1000,上一屆(2024/1/1前),0,100,300000,2011-03-07,100/03/07,2011-09-14,100/09/14,2011-12-14,100/12/14,3965600,70.56%,4,1,466,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/92/small-200.jpg,
0199,辦桌,上一屆(2024/1/1前),8,100,10000,2016-11-15,105/11/15,2017-05-15,106/05/15,2017-08-15,106/08/15,5100000,97.16%,100,9,1049,04thinsetantsaleinfo201601980199,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/68/IN1051109_small_0199.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601980199
199,超級777,上一屆(2024/1/1前),0,200,2000000,2011-03-07,100/03/07,2011-09-14,100/09/14,2011-12-14,100/12/14,3010600,99.87%,3,0,465,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/92/small-199.jpg,
0198,連線派對,上一屆(2024/1/1前),8,200,2000000,2016-11-15,105/11/15,2017-05-15,106/05/15,2017-08-15,106/08/15,5100000,99.62%,5,0,1048,04thinsetantsaleinfo201601980199,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/68/IN1051109_small_0198.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601980199
198,黃金城,上一屆(2024/1/1前),0,500,5000000,2011-02-25,100/02/25,2011-09-01,100/09/01,2011-12-01,100/12/01,1250000,99.78%,2,0,464,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/91/small-198.jpg,
0197,歡樂賓果,上一屆(2024/1/1前),7,100,300000,2016-11-01,105/11/01,2017-05-02,106/05/02,2017-08-02,106/08/02,5100000,99.12%,5,0,1047,04thinsetantsaleinfo201601960197,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/67/IN1051026_small_0197.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601960197
197,旺旺來,上一屆(2024/1/1前),0,100,300000,2011-02-25,100/02/25,2011-09-01,100/09/01,2011-12-01,100/12/01,4080000,82.36%,8,2,463,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/91/small-197.jpg,
0196,射龍門,上一屆(2024/1/1前),12,200,2000000,2016-11-01,105/11/01,2017-05-02,106/05/02,2017-08-02,106/08/02,5011100,65.86%,5,2,1046,04thinsetantsaleinfo201601960197,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/67/IN1051026_small_0196.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601960197
196,賽神豬,上一屆(2024/1/1前),0,100,600000,2011-02-21,100/02/21,2011-08-22,100/08/22,2011-11-22,100/11/22,3570000,99.26%,3,0,462,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/91/small-196.jpg,
0195,好開薰,上一屆(2024/1/1前),10,100,300000,2016-10-18,105/10/18,2017-04-18,106/04/18,2017-07-18,106/07/18,4080000,75.67%,4,1,1045,04thinsetantsaleinfo201601940195,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/66/IN1051013_small_0195.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601940195
195,連連發,上一屆(2024/1/1前),0,100,300000,2011-02-21,100/02/21,2011-08-22,100/08/22,2011-11-22,100/11/22,3570000,87.11%,7,1,461,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/91/small-195.jpg,
0194,至尊撲克,上一屆(2024/1/1前),9,200,2000000,2016-10-18,105/10/18,2017-04-18,106/04/18,2017-07-18,106/07/18,4080000,90.91%,4,1,1044,04thinsetantsaleinfo201601940195,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/66/IN1051013_small_0194.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601940195
194,璀璨鑽石,上一屆(2024/1/1前),0,200,2000000,2011-02-10,100/02/10,2011-08-10,100/08/10,2011-11-10,100/11/10,3060000,99.84%,3,0,460,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/90/small-194.jpg,
0193,金麻將,上一屆(2024/1/1前),11,300,3000000,2016-10-04,105/10/04,2017-04-05,106/04/05,2017-07-05,106/07/05,8160000,99.98%,8,0,1042,04thinsetantsaleinfo201601920193,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/65/IN1050929_small_0193.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601920193
193,百年好合,上一屆(2024/1/1前),0,100,1000000,2011-02-10,100/02/10,2011-08-10,100/08/10,2011-11-10,100/11/10,3825000,96.45%,3,0,459,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/90/small-193.jpg,
0192,10全10美,上一屆(2024/1/1前),11,200,2000000,2016-10-04,105/10/04,2017-04-05,106/04/05,2017-07-05,106/07/05,3987500,76.53%,3,1,1041,04thinsetantsaleinfo201601920193,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/65/IN1050929_small_0192.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601920193
192,大吉大利,上一屆(2024/1/1前),0,100,500000,2011-01-25,100/01/25,2011-07-25,100/07/25,2011-10-25,100/10/25,3502800,99.47%,3,0,458,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/89/small-192.jpg,
0191,中信兄弟,上一屆(2024/1/1前),11,200,500000,2016-07-05,105/07/05,2017-01-05,106/01/05,2017-04-05,106/04/05,3570000,99.13%,50,0,1019,04thinsetantsaleinfo201601850191,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/60/IN1050630_small_0191.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601850191
191,"$1,200萬大發財",上一屆(2024/1/1前),0,1000,12000000,2011-01-25,100/01/25,2011-07-25,100/07/25,2011-10-25,100/10/25,1250000,100%,1,0,457,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/89/small-191.jpg,
0190,撈金魚,上一屆(2024/1/1前),13,100,300000,2016-09-20,105/09/20,2017-03-20,106/03/20,2017-06-20,106/06/20,4499700,81.23%,5,0,1036,04thinsetantsaleinfo201601800190,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/64/IN1050912_small_0190.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601800190
190,恭喜發財,上一屆(2024/1/1前),0,200,2000000,2011-01-25,100/01/25,2011-07-25,100/07/25,2011-10-25,100/10/25,2549900,99.59%,2,1,456,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/89/small-190.jpg,
0189,超速777,上一屆(2024/1/1前),12,100,700000,2016-09-05,105/09/05,2017-03-06,106/03/06,2017-06-06,106/06/06,5610000,99.01%,5,1,1027,04thinsetantsaleinfo201601880189,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/63/IN1050825_small_0189.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601880189
189,幸運777,上一屆(2024/1/1前),0,100,700000,2011-01-18,100/01/18,2011-07-18,100/07/18,2011-10-18,100/10/18,3945200,99.87%,4,1,455,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/88/small-189.jpg,
0188,淘金熱,上一屆(2024/1/1前),11,200,2000000,2016-09-05,105/09/05,2017-03-06,106/03/06,2017-06-06,106/06/06,4952100,80.8%,5,0,1026,04thinsetantsaleinfo201601880189,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/63/IN1050825_small_0188.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601880189
188,金銀財寶,上一屆(2024/1/1前),0,200,2000000,2011-01-18,100/01/18,2011-07-18,100/07/18,2011-10-18,100/10/18,2040000,99.77%,2,0,454,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/88/small-188.jpg,
0187,超級連線,上一屆(2024/1/1前),9,800,6000000,2016-08-16,105/08/16,2017-02-16,106/02/16,2017-05-16,106/05/16,2380000,98.89%,5,0,1024,04thinsetantsaleinfo201601820187,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/62/IN1050811_small_0187.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601820187
187,財神到,上一屆(2024/1/1前),0,100,800000,2011-01-18,100/01/18,2011-07-18,100/07/18,2011-10-18,100/10/18,4590000,99.70%,4,0,452,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/88/small-187.jpg,
0186,幸運777,上一屆(2024/1/1前),9,100,700000,2016-07-05,105/07/05,2017-01-05,106/01/05,2017-04-05,106/04/05,6120000,92.74%,6,0,1018,04thinsetantsaleinfo201601850191,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/60/IN1050630_small_0186.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601850191
186,麻將,上一屆(2024/1/1前),0,200,2000000,2011-01-03,100/01/03,2011-07-04,100/07/04,2011-10-04,100/10/04,3060000,99.99%,3,0,451,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/87/small-186.jpg,
